GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
NR-Delhi-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NR-Delhi-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NR-Delhi-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NR-Delhi-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NR-Delhi-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NR-Delhi-Coal-IGCC,2025,1571000,70000,.
NR-Delhi-Coal-IGCC,2035,1500000,70000,.
NR-Delhi-Coal-IGCC,2045,1500000,70000,.
NR-Delhi-Coal-IGCC_EP,2022,1571000,70000,.
NR-Delhi-Gas-CCGT,2025,700000,25000,.
NR-Delhi-Gas-CCGT,2035,700000,25000,.
NR-Delhi-Gas-CCGT,2045,700000,25000,.
NR-Delhi-Gas-CCGT_EP,2022,700000,25000,.
NR-Delhi-Gas-turbine,2025,400000,20000,.
NR-Delhi-Gas-turbine,2035,400000,20000,.
NR-Delhi-Gas-turbine,2045,400000,20000,.
NR-Delhi-Gas-turbine_EP,2022,400000,20000,.
NR-Delhi-Nuclear,2025,2800000,140000,.
NR-Delhi-Nuclear,2035,2800000,140000,.
NR-Delhi-Nuclear,2045,2800000,140000,.
NR-Delhi-Nuclear_EP,2022,2800000,140000,.
NR-Haryana-Coal-SUBCRITICAL,2025,1000000,35000,.
NR-Haryana-Coal-SUBCRITICAL,2035,1000000,35000,.
NR-Haryana-Coal-SUBCRITICAL,2045,1000000,35000,.
NR-Haryana-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NR-Haryana-Coal-SUPERCRITICAL,2025,1200000,50000,.
NR-Haryana-Coal-SUPERCRITICAL,2035,1200000,50000,.
NR-Haryana-Coal-SUPERCRITICAL,2045,1200000,50000,.
NR-Haryana-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NR-Haryana-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NR-Haryana-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NR-Haryana-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NR-Haryana-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NR-Haryana-Coal-IGCC,2025,1571000,70000,.
NR-Haryana-Coal-IGCC,2035,1500000,70000,.
NR-Haryana-Coal-IGCC,2045,1500000,70000,.
NR-Haryana-Coal-IGCC_EP,2022,1571000,70000,.
NR-Haryana-Gas-CCGT,2025,700000,25000,.
NR-Haryana-Gas-CCGT,2035,700000,25000,.
NR-Haryana-Gas-CCGT,2045,700000,25000,.
NR-Haryana-Gas-CCGT_EP,2022,700000,25000,.
NR-Haryana-Gas-turbine,2025,400000,20000,.
NR-Haryana-Gas-turbine,2035,400000,20000,.
NR-Haryana-Gas-turbine,2045,400000,20000,.
NR-Haryana-Gas-turbine_EP,2022,400000,20000,.
NR-Haryana-Nuclear,2025,2800000,140000,.
NR-Haryana-Nuclear,2035,2800000,140000,.
NR-Haryana-Nuclear,2045,2800000,140000,.
NR-Haryana-Nuclear_EP,2022,2800000,140000,.
NR-HimachalPradesh-Coal-SUBCRITICAL,2025,1000000,35000,.
NR-HimachalPradesh-Coal-SUBCRITICAL,2035,1000000,35000,.
NR-HimachalPradesh-Coal-SUBCRITICAL,2045,1000000,35000,.
NR-HimachalPradesh-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NR-HimachalPradesh-Coal-SUPERCRITICAL,2025,1200000,50000,.
NR-HimachalPradesh-Coal-SUPERCRITICAL,2035,1200000,50000,.
NR-HimachalPradesh-Coal-SUPERCRITICAL,2045,1200000,50000,.
NR-HimachalPradesh-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NR-HimachalPradesh-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NR-HimachalPradesh-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NR-HimachalPradesh-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NR-HimachalPradesh-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NR-HimachalPradesh-Coal-IGCC,2025,1571000,70000,.
NR-HimachalPradesh-Coal-IGCC,2035,1500000,70000,.
NR-HimachalPradesh-Coal-IGCC,2045,1500000,70000,.
NR-HimachalPradesh-Coal-IGCC_EP,2022,1571000,70000,.
NR-HimachalPradesh-Gas-CCGT,2025,700000,25000,.
NR-HimachalPradesh-Gas-CCGT,2035,700000,25000,.
NR-HimachalPradesh-Gas-CCGT,2045,700000,25000,.
NR-HimachalPradesh-Gas-CCGT_EP,2022,700000,25000,.
NR-HimachalPradesh-Gas-turbine,2025,400000,20000,.
NR-HimachalPradesh-Gas-turbine,2035,400000,20000,.
NR-HimachalPradesh-Gas-turbine,2045,400000,20000,.
NR-HimachalPradesh-Gas-turbine_EP,2022,400000,20000,.
NR-HimachalPradesh-Nuclear,2025,2800000,140000,.
NR-HimachalPradesh-Nuclear,2035,2800000,140000,.
NR-HimachalPradesh-Nuclear,2045,2800000,140000,.
NR-HimachalPradesh-Nuclear_EP,2022,2800000,140000,.
NR-JammuandKashmir-Coal-SUBCRITICAL,2025,1000000,35000,.
NR-JammuandKashmir-Coal-SUBCRITICAL,2035,1000000,35000,.
NR-JammuandKashmir-Coal-SUBCRITICAL,2045,1000000,35000,.
NR-JammuandKashmir-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NR-JammuandKashmir-Coal-SUPERCRITICAL,2025,1200000,50000,.
NR-JammuandKashmir-Coal-SUPERCRITICAL,2035,1200000,50000,.
NR-JammuandKashmir-Coal-SUPERCRITICAL,2045,1200000,50000,.
NR-JammuandKashmir-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NR-JammuandKashmir-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NR-JammuandKashmir-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NR-JammuandKashmir-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NR-JammuandKashmir-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NR-JammuandKashmir-Coal-IGCC,2025,1571000,70000,.
NR-JammuandKashmir-Coal-IGCC,2035,1500000,70000,.
NR-JammuandKashmir-Coal-IGCC,2045,1500000,70000,.
NR-JammuandKashmir-Coal-IGCC_EP,2022,1571000,70000,.
NR-JammuandKashmir-Gas-CCGT,2025,700000,25000,.
NR-JammuandKashmir-Gas-CCGT,2035,700000,25000,.
NR-JammuandKashmir-Gas-CCGT,2045,700000,25000,.
NR-JammuandKashmir-Gas-CCGT_EP,2022,700000,25000,.
NR-JammuandKashmir-Gas-turbine,2025,400000,20000,.
NR-JammuandKashmir-Gas-turbine,2035,400000,20000,.
NR-JammuandKashmir-Gas-turbine,2045,400000,20000,.
NR-JammuandKashmir-Gas-turbine_EP,2022,400000,20000,.
NR-JammuandKashmir-Nuclear,2025,2800000,140000,.
NR-JammuandKashmir-Nuclear,2035,2800000,140000,.
NR-JammuandKashmir-Nuclear,2045,2800000,140000,.
NR-JammuandKashmir-Nuclear_EP,2022,2800000,140000,.
NR-Punjab-Coal-SUBCRITICAL,2025,1000000,35000,.
NR-Punjab-Coal-SUBCRITICAL,2035,1000000,35000,.
NR-Punjab-Coal-SUBCRITICAL,2045,1000000,35000,.
NR-Punjab-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NR-Punjab-Coal-SUPERCRITICAL,2025,1200000,50000,.
NR-Punjab-Coal-SUPERCRITICAL,2035,1200000,50000,.
NR-Punjab-Coal-SUPERCRITICAL,2045,1200000,50000,.
NR-Punjab-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NR-Punjab-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NR-Punjab-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NR-Punjab-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NR-Punjab-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NR-Punjab-Coal-IGCC,2025,1571000,70000,.
NR-Punjab-Coal-IGCC,2035,1500000,70000,.
NR-Punjab-Coal-IGCC,2045,1500000,70000,.
NR-Punjab-Coal-IGCC_EP,2022,1571000,70000,.
NR-Punjab-Gas-CCGT,2025,700000,25000,.
NR-Punjab-Gas-CCGT,2035,700000,25000,.
NR-Punjab-Gas-CCGT,2045,700000,25000,.
NR-Punjab-Gas-CCGT_EP,2022,700000,25000,.
NR-Punjab-Gas-turbine,2025,400000,20000,.
NR-Punjab-Gas-turbine,2035,400000,20000,.
NR-Punjab-Gas-turbine,2045,400000,20000,.
NR-Punjab-Gas-turbine_EP,2022,400000,20000,.
NR-Punjab-Nuclear,2025,2800000,140000,.
NR-Punjab-Nuclear,2035,2800000,140000,.
NR-Punjab-Nuclear,2045,2800000,140000,.
NR-Punjab-Nuclear_EP,2022,2800000,140000,.
NR-Rajasthan-Coal-SUBCRITICAL,2025,1000000,35000,.
NR-Rajasthan-Coal-SUBCRITICAL,2035,1000000,35000,.
NR-Rajasthan-Coal-SUBCRITICAL,2045,1000000,35000,.
NR-Rajasthan-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NR-Rajasthan-Coal-SUPERCRITICAL,2025,1200000,50000,.
NR-Rajasthan-Coal-SUPERCRITICAL,2035,1200000,50000,.
NR-Rajasthan-Coal-SUPERCRITICAL,2045,1200000,50000,.
NR-Rajasthan-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NR-Rajasthan-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NR-Rajasthan-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NR-Rajasthan-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NR-Rajasthan-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NR-Rajasthan-Coal-IGCC,2025,1571000,70000,.
NR-Rajasthan-Coal-IGCC,2035,1500000,70000,.
NR-Rajasthan-Coal-IGCC,2045,1500000,70000,.
NR-Rajasthan-Coal-IGCC_EP,2022,1571000,70000,.
NR-Rajasthan-Gas-CCGT,2025,700000,25000,.
NR-Rajasthan-Gas-CCGT,2035,700000,25000,.
NR-Rajasthan-Gas-CCGT,2045,700000,25000,.
NR-Rajasthan-Gas-CCGT_EP,2022,700000,25000,.
NR-Rajasthan-Gas-turbine,2025,400000,20000,.
NR-Rajasthan-Gas-turbine,2035,400000,20000,.
NR-Rajasthan-Gas-turbine,2045,400000,20000,.
NR-Rajasthan-Gas-turbine_EP,2022,400000,20000,.
NR-Rajasthan-Nuclear,2025,2800000,140000,.
NR-Rajasthan-Nuclear,2035,2800000,140000,.
NR-Rajasthan-Nuclear,2045,2800000,140000,.
NR-Rajasthan-Nuclear_EP,2022,2800000,140000,.
NR-Uttarakhand-Coal-SUBCRITICAL,2025,1000000,35000,.
NR-Uttarakhand-Coal-SUBCRITICAL,2035,1000000,35000,.
NR-Uttarakhand-Coal-SUBCRITICAL,2045,1000000,35000,.
NR-Uttarakhand-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NR-Uttarakhand-Coal-SUPERCRITICAL,2025,1200000,50000,.
NR-Uttarakhand-Coal-SUPERCRITICAL,2035,1200000,50000,.
NR-Uttarakhand-Coal-SUPERCRITICAL,2045,1200000,50000,.
NR-Uttarakhand-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NR-Uttarakhand-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NR-Uttarakhand-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NR-Uttarakhand-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NR-Uttarakhand-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NR-Uttarakhand-Coal-IGCC,2025,1571000,70000,.
NR-Uttarakhand-Coal-IGCC,2035,1500000,70000,.
NR-Uttarakhand-Coal-IGCC,2045,1500000,70000,.
NR-Uttarakhand-Coal-IGCC_EP,2022,1571000,70000,.
NR-Uttarakhand-Gas-CCGT,2025,700000,25000,.
NR-Uttarakhand-Gas-CCGT,2035,700000,25000,.
NR-Uttarakhand-Gas-CCGT,2045,700000,25000,.
NR-Uttarakhand-Gas-CCGT_EP,2022,700000,25000,.
NR-Uttarakhand-Gas-turbine,2025,400000,20000,.
NR-Uttarakhand-Gas-turbine,2035,400000,20000,.
NR-Uttarakhand-Gas-turbine,2045,400000,20000,.
NR-Uttarakhand-Gas-turbine_EP,2022,400000,20000,.
NR-Uttarakhand-Nuclear,2025,2800000,140000,.
NR-Uttarakhand-Nuclear,2035,2800000,140000,.
NR-Uttarakhand-Nuclear,2045,2800000,140000,.
NR-Uttarakhand-Nuclear_EP,2022,2800000,140000,.
NR-UttarPradesh-Coal-SUBCRITICAL,2025,1000000,35000,.
NR-UttarPradesh-Coal-SUBCRITICAL,2035,1000000,35000,.
NR-UttarPradesh-Coal-SUBCRITICAL,2045,1000000,35000,.
NR-UttarPradesh-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NR-UttarPradesh-Coal-SUPERCRITICAL,2025,1200000,50000,.
NR-UttarPradesh-Coal-SUPERCRITICAL,2035,1200000,50000,.
NR-UttarPradesh-Coal-SUPERCRITICAL,2045,1200000,50000,.
NR-UttarPradesh-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NR-UttarPradesh-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NR-UttarPradesh-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NR-UttarPradesh-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NR-UttarPradesh-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NR-UttarPradesh-Coal-IGCC,2025,1571000,70000,.
NR-UttarPradesh-Coal-IGCC,2035,1500000,70000,.
NR-UttarPradesh-Coal-IGCC,2045,1500000,70000,.
NR-UttarPradesh-Coal-IGCC_EP,2022,1571000,70000,.
NR-UttarPradesh-Gas-CCGT,2025,700000,25000,.
NR-UttarPradesh-Gas-CCGT,2035,700000,25000,.
NR-UttarPradesh-Gas-CCGT,2045,700000,25000,.
NR-UttarPradesh-Gas-CCGT_EP,2022,700000,25000,.
NR-UttarPradesh-Gas-turbine,2025,400000,20000,.
NR-UttarPradesh-Gas-turbine,2035,400000,20000,.
NR-UttarPradesh-Gas-turbine,2045,400000,20000,.
NR-UttarPradesh-Gas-turbine_EP,2022,400000,20000,.
NR-UttarPradesh-Nuclear,2025,2800000,140000,.
NR-UttarPradesh-Nuclear,2035,2800000,140000,.
NR-UttarPradesh-Nuclear,2045,2800000,140000,.
NR-UttarPradesh-Nuclear_EP,2022,2800000,140000,.
WR-Chhatisgarh-Coal-SUBCRITICAL,2025,1000000,35000,.
WR-Chhatisgarh-Coal-SUBCRITICAL,2035,1000000,35000,.
WR-Chhatisgarh-Coal-SUBCRITICAL,2045,1000000,35000,.
WR-Chhatisgarh-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
WR-Chhatisgarh-Coal-SUPERCRITICAL,2025,1200000,50000,.
WR-Chhatisgarh-Coal-SUPERCRITICAL,2035,1200000,50000,.
WR-Chhatisgarh-Coal-SUPERCRITICAL,2045,1200000,50000,.
WR-Chhatisgarh-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
WR-Chhatisgarh-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
WR-Chhatisgarh-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
WR-Chhatisgarh-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
WR-Chhatisgarh-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
WR-Chhatisgarh-Coal-IGCC,2025,1571000,70000,.
WR-Chhatisgarh-Coal-IGCC,2035,1500000,70000,.
WR-Chhatisgarh-Coal-IGCC,2045,1500000,70000,.
WR-Chhatisgarh-Coal-IGCC_EP,2022,1571000,70000,.
WR-Chhatisgarh-Gas-CCGT,2025,700000,25000,.
WR-Chhatisgarh-Gas-CCGT,2035,700000,25000,.
WR-Chhatisgarh-Gas-CCGT,2045,700000,25000,.
WR-Chhatisgarh-Gas-CCGT_EP,2022,700000,25000,.
WR-Chhatisgarh-Gas-turbine,2025,400000,20000,.
WR-Chhatisgarh-Gas-turbine,2035,400000,20000,.
WR-Chhatisgarh-Gas-turbine,2045,400000,20000,.
WR-Chhatisgarh-Gas-turbine_EP,2022,400000,20000,.
WR-Chhatisgarh-Nuclear,2025,2800000,140000,.
WR-Chhatisgarh-Nuclear,2035,2800000,140000,.
WR-Chhatisgarh-Nuclear,2045,2800000,140000,.
WR-Chhatisgarh-Nuclear_EP,2022,2800000,140000,.
WR-Goa-Coal-SUBCRITICAL,2025,1000000,35000,.
WR-Goa-Coal-SUBCRITICAL,2035,1000000,35000,.
WR-Goa-Coal-SUBCRITICAL,2045,1000000,35000,.
WR-Goa-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
WR-Goa-Coal-SUPERCRITICAL,2025,1200000,50000,.
WR-Goa-Coal-SUPERCRITICAL,2035,1200000,50000,.
WR-Goa-Coal-SUPERCRITICAL,2045,1200000,50000,.
WR-Goa-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
WR-Goa-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
WR-Goa-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
WR-Goa-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
WR-Goa-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
WR-Goa-Coal-IGCC,2025,1571000,70000,.
WR-Goa-Coal-IGCC,2035,1500000,70000,.
WR-Goa-Coal-IGCC,2045,1500000,70000,.
WR-Goa-Coal-IGCC_EP,2022,1571000,70000,.
WR-Goa-Gas-CCGT,2025,700000,25000,.
WR-Goa-Gas-CCGT,2035,700000,25000,.
WR-Goa-Gas-CCGT,2045,700000,25000,.
WR-Goa-Gas-CCGT_EP,2022,700000,25000,.
WR-Goa-Gas-turbine,2025,400000,20000,.
WR-Goa-Gas-turbine,2035,400000,20000,.
WR-Goa-Gas-turbine,2045,400000,20000,.
WR-Goa-Gas-turbine_EP,2022,400000,20000,.
WR-Goa-Nuclear,2025,2800000,140000,.
WR-Goa-Nuclear,2035,2800000,140000,.
WR-Goa-Nuclear,2045,2800000,140000,.
WR-Goa-Nuclear_EP,2022,2800000,140000,.
WR-Gujarat-Coal-SUBCRITICAL,2025,1000000,35000,.
WR-Gujarat-Coal-SUBCRITICAL,2035,1000000,35000,.
WR-Gujarat-Coal-SUBCRITICAL,2045,1000000,35000,.
WR-Gujarat-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
WR-Gujarat-Coal-SUPERCRITICAL,2025,1200000,50000,.
WR-Gujarat-Coal-SUPERCRITICAL,2035,1200000,50000,.
WR-Gujarat-Coal-SUPERCRITICAL,2045,1200000,50000,.
WR-Gujarat-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
WR-Gujarat-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
WR-Gujarat-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
WR-Gujarat-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
WR-Gujarat-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
WR-Gujarat-Coal-IGCC,2025,1571000,70000,.
WR-Gujarat-Coal-IGCC,2035,1500000,70000,.
WR-Gujarat-Coal-IGCC,2045,1500000,70000,.
WR-Gujarat-Coal-IGCC_EP,2022,1571000,70000,.
WR-Gujarat-Gas-CCGT,2025,700000,25000,.
WR-Gujarat-Gas-CCGT,2035,700000,25000,.
WR-Gujarat-Gas-CCGT,2045,700000,25000,.
WR-Gujarat-Gas-CCGT_EP,2022,700000,25000,.
WR-Gujarat-Gas-turbine,2025,400000,20000,.
WR-Gujarat-Gas-turbine,2035,400000,20000,.
WR-Gujarat-Gas-turbine,2045,400000,20000,.
WR-Gujarat-Gas-turbine_EP,2022,400000,20000,.
WR-Gujarat-Nuclear,2025,2800000,140000,.
WR-Gujarat-Nuclear,2035,2800000,140000,.
WR-Gujarat-Nuclear,2045,2800000,140000,.
WR-Gujarat-Nuclear_EP,2022,2800000,140000,.
WR-MadhyaPradesh-Coal-SUBCRITICAL,2025,1000000,35000,.
WR-MadhyaPradesh-Coal-SUBCRITICAL,2035,1000000,35000,.
WR-MadhyaPradesh-Coal-SUBCRITICAL,2045,1000000,35000,.
WR-MadhyaPradesh-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
WR-MadhyaPradesh-Coal-SUPERCRITICAL,2025,1200000,50000,.
WR-MadhyaPradesh-Coal-SUPERCRITICAL,2035,1200000,50000,.
WR-MadhyaPradesh-Coal-SUPERCRITICAL,2045,1200000,50000,.
WR-MadhyaPradesh-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
WR-MadhyaPradesh-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
WR-MadhyaPradesh-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
WR-MadhyaPradesh-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
WR-MadhyaPradesh-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
WR-MadhyaPradesh-Coal-IGCC,2025,1571000,70000,.
WR-MadhyaPradesh-Coal-IGCC,2035,1500000,70000,.
WR-MadhyaPradesh-Coal-IGCC,2045,1500000,70000,.
WR-MadhyaPradesh-Coal-IGCC_EP,2022,1571000,70000,.
WR-MadhyaPradesh-Gas-CCGT,2025,700000,25000,.
WR-MadhyaPradesh-Gas-CCGT,2035,700000,25000,.
WR-MadhyaPradesh-Gas-CCGT,2045,700000,25000,.
WR-MadhyaPradesh-Gas-CCGT_EP,2022,700000,25000,.
WR-MadhyaPradesh-Gas-turbine,2025,400000,20000,.
WR-MadhyaPradesh-Gas-turbine,2035,400000,20000,.
WR-MadhyaPradesh-Gas-turbine,2045,400000,20000,.
WR-MadhyaPradesh-Gas-turbine_EP,2022,400000,20000,.
WR-MadhyaPradesh-Nuclear,2025,2800000,140000,.
WR-MadhyaPradesh-Nuclear,2035,2800000,140000,.
WR-MadhyaPradesh-Nuclear,2045,2800000,140000,.
WR-MadhyaPradesh-Nuclear_EP,2022,2800000,140000,.
WR-Maharashtra-Coal-SUBCRITICAL,2025,1000000,35000,.
WR-Maharashtra-Coal-SUBCRITICAL,2035,1000000,35000,.
WR-Maharashtra-Coal-SUBCRITICAL,2045,1000000,35000,.
WR-Maharashtra-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
WR-Maharashtra-Coal-SUPERCRITICAL,2025,1200000,50000,.
WR-Maharashtra-Coal-SUPERCRITICAL,2035,1200000,50000,.
WR-Maharashtra-Coal-SUPERCRITICAL,2045,1200000,50000,.
WR-Maharashtra-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
WR-Maharashtra-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
WR-Maharashtra-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
WR-Maharashtra-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
WR-Maharashtra-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
WR-Maharashtra-Coal-IGCC,2025,1571000,70000,.
WR-Maharashtra-Coal-IGCC,2035,1500000,70000,.
WR-Maharashtra-Coal-IGCC,2045,1500000,70000,.
WR-Maharashtra-Coal-IGCC_EP,2022,1571000,70000,.
WR-Maharashtra-Gas-CCGT,2025,700000,25000,.
WR-Maharashtra-Gas-CCGT,2035,700000,25000,.
WR-Maharashtra-Gas-CCGT,2045,700000,25000,.
WR-Maharashtra-Gas-CCGT_EP,2022,700000,25000,.
WR-Maharashtra-Gas-turbine,2025,400000,20000,.
WR-Maharashtra-Gas-turbine,2035,400000,20000,.
WR-Maharashtra-Gas-turbine,2045,400000,20000,.
WR-Maharashtra-Gas-turbine_EP,2022,400000,20000,.
WR-Maharashtra-Nuclear,2025,2800000,140000,.
WR-Maharashtra-Nuclear,2035,2800000,140000,.
WR-Maharashtra-Nuclear,2045,2800000,140000,.
WR-Maharashtra-Nuclear_EP,2022,2800000,140000,.
SR-AndhraPradeshandTelangana-Coal-SUBCRITICAL,2025,1000000,35000,.
SR-AndhraPradeshandTelangana-Coal-SUBCRITICAL,2035,1000000,35000,.
SR-AndhraPradeshandTelangana-Coal-SUBCRITICAL,2045,1000000,35000,.
SR-AndhraPradeshandTelangana-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
SR-AndhraPradeshandTelangana-Coal-SUPERCRITICAL,2025,1200000,50000,.
SR-AndhraPradeshandTelangana-Coal-SUPERCRITICAL,2035,1200000,50000,.
SR-AndhraPradeshandTelangana-Coal-SUPERCRITICAL,2045,1200000,50000,.
SR-AndhraPradeshandTelangana-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
SR-AndhraPradeshandTelangana-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
SR-AndhraPradeshandTelangana-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
SR-AndhraPradeshandTelangana-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
SR-AndhraPradeshandTelangana-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
SR-AndhraPradeshandTelangana-Coal-IGCC,2025,1571000,70000,.
SR-AndhraPradeshandTelangana-Coal-IGCC,2035,1500000,70000,.
SR-AndhraPradeshandTelangana-Coal-IGCC,2045,1500000,70000,.
SR-AndhraPradeshandTelangana-Coal-IGCC_EP,2022,1571000,70000,.
SR-AndhraPradeshandTelangana-Gas-CCGT,2025,700000,25000,.
SR-AndhraPradeshandTelangana-Gas-CCGT,2035,700000,25000,.
SR-AndhraPradeshandTelangana-Gas-CCGT,2045,700000,25000,.
SR-AndhraPradeshandTelangana-Gas-CCGT_EP,2022,700000,25000,.
SR-AndhraPradeshandTelangana-Gas-turbine,2025,400000,20000,.
SR-AndhraPradeshandTelangana-Gas-turbine,2035,400000,20000,.
SR-AndhraPradeshandTelangana-Gas-turbine,2045,400000,20000,.
SR-AndhraPradeshandTelangana-Gas-turbine_EP,2022,400000,20000,.
SR-AndhraPradeshandTelangana-Nuclear,2025,2800000,140000,.
SR-AndhraPradeshandTelangana-Nuclear,2035,2800000,140000,.
SR-AndhraPradeshandTelangana-Nuclear,2045,2800000,140000,.
SR-AndhraPradeshandTelangana-Nuclear_EP,2022,2800000,140000,.
SR-Karnataka-Coal-SUBCRITICAL,2025,1000000,35000,.
SR-Karnataka-Coal-SUBCRITICAL,2035,1000000,35000,.
SR-Karnataka-Coal-SUBCRITICAL,2045,1000000,35000,.
SR-Karnataka-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
SR-Karnataka-Coal-SUPERCRITICAL,2025,1200000,50000,.
SR-Karnataka-Coal-SUPERCRITICAL,2035,1200000,50000,.
SR-Karnataka-Coal-SUPERCRITICAL,2045,1200000,50000,.
SR-Karnataka-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
SR-Karnataka-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
SR-Karnataka-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
SR-Karnataka-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
SR-Karnataka-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
SR-Karnataka-Coal-IGCC,2025,1571000,70000,.
SR-Karnataka-Coal-IGCC,2035,1500000,70000,.
SR-Karnataka-Coal-IGCC,2045,1500000,70000,.
SR-Karnataka-Coal-IGCC_EP,2022,1571000,70000,.
SR-Karnataka-Gas-CCGT,2025,700000,25000,.
SR-Karnataka-Gas-CCGT,2035,700000,25000,.
SR-Karnataka-Gas-CCGT,2045,700000,25000,.
